TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
30063,DPW Maintained,Pinus radiata :: Monterey Pine,510X Brotherhood Way,8,Median : Cutout,DPW,3/10/07 0:00,6,M,37.71247053,-122.4674296
43038,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,150 California St,2,Sidewalk: Curb side : Cutout,Private,6/4/03 0:00,4,,37.79348873,-122.3984652
15725,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4384 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/2/12 0:00,3,3x3,37.72746607,-122.432777
69348,DPW Maintained,Pittosporum undulatum :: Victorian Box,31 Parker Ave,1,Sidewalk: Curb side : Cutout,Private,4/15/94 0:00,5,,37.7855982,-122.454826
68274,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,530 Bowdoin St,1,Sidewalk: Curb side : Cutout,Private,8/9/93 0:00,2,,37.72899694,-122.4119101
87584,DPW Maintained,Lophostemon confertus :: Brisbane Box,3422X 19th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/24/08 0:00,3,,37.72504948,-122.4747713
58756,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,735 Vermont St,1,Sidewalk: Curb side : Cutout,Private,7/19/79 0:00,11,7x9,37.76042509,-122.4039944
38137,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,423 Burrows St,4,Sidewalk: Curb side : Cutout,Private,7/15/98 0:00,13,,37.72783525,-122.4076871
28997,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,321X 10th St,1,Sidewalk: Curb side : Cutout,Private,12/27/05 0:00,6,3x3,37.77252954,-122.4123209
110167,Undocumented,Pinus radiata :: Monterey Pine,131x GARCES DR,2,Sidewalk: Property side : Yard,Private,4/21/15 0:00,3,,37.71510547,-122.4792516
89726,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1453 Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/8/08 0:00,3,3x3,37.77905844,-122.4636374
115510,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,200x Guerrero St,1,Median : Cutout,DPW,2/9/16 12:55,3,,37.76779574,-122.4245519
15218,Permitted Site,Lophostemon confertus :: Brisbane Box,1200X Mission St,3,Sidewalk: Curb side : Cutout,Private,6/2/95 0:00,12,3X3,37.77719133,-122.4136259
85984,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2316 28th Ave,2,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.74412788,-122.4853643
47407,DPW Maintained,Prunus cerasifera :: Cherry Plum,615 08th Ave,1,Sidewalk: Curb side : Cutout,Private,5/14/02 0:00,7,,37.77676861,-122.4661982
43322,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,319 Athens St,1,Sidewalk: Curb side : Cutout,Private,1/17/08 0:00,3,,37.72283752,-122.4274287
108839,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1112 Russia Ave,,Sidewalk: Curb side : Cutout,Private,1/6/15 0:00,3,3x3,37.717277,-122.428291
126549,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,2113 Jones St,1,Sidewalk: Curb side : Cutout,Private,11/20/18 0:00,3,Width 3ft,37.80079411,-122.4160836
33893,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3608 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,7/14/09 0:00,4,3x3,37.78758917,-122.4522236
83237,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,100 Madrid St,1,Sidewalk: Curb side : Cutout,Private,12/29/12 0:00,4,3x3,37.72776147,-122.4282606
48559,DPW Maintained,Arbutus unedo :: Strawberry Tree,1407 Lyon St,1,Sidewalk: Curb side : Cutout,Private,8/23/02 0:00,5,,37.78399753,-122.4447982
53201,DPW Maintained,Quercus suber :: Cork Oak,428@ CLEMENT 40th Ave,1,Sidewalk: Curb side : Cutout,Private,11/28/06 0:00,8,,37.78070538,-122.5008324
7835,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,880 Franklin St,3,Sidewalk: Curb side : Cutout,Private,9/16/94 0:00,6,4x4,37.78240259,-122.4223079
6445,DPW Maintained,Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,1100X Evans Ave,27,Sidewalk: Curb side : Cutout,DPW,2/28/99 0:00,6,3x3,37.73776239,-122.3790682
172492,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1650 Jones St,1,Sidewalk: Curb side : Cutout,Private,6/21/18 0:00,3,3x3,37.79655959,-122.4150708
29346,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,12,Median : Cutout,DPW,1/16/06 0:00,3,3X3,37.73667874,-122.4693298
208834,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1669 18th Ave,1,Sidewalk: Property side : Yard,Private,12/23/14 0:00,1,Width 3ft,37.75679172,-122.4756927
96717,DPW Maintained,Chitalpa tashkentensis ::,1340 Clay St,3,Sidewalk: Curb side : Cutout,Private,7/5/11 0:00,3,,37.79316427,-122.41531
170476,DPW Maintained,Quercus suber :: Cork Oak,46 Cayuga Ave,1,Sidewalk: Curb side : Cutout,Private,2/9/19 0:00,3,Width 3ft,37.73165651,-122.4292438
62084,DPW Maintained,Pittosporum undulatum :: Victorian Box,516 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,8/20/85 0:00,6,,37.75929566,-122.3972919
25357,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,826 Geneva Ave,1,Sidewalk: Curb side : Cutout,Private,6/27/96 0:00,30,3X3,37.71737239,-122.4419218
4412,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1109 Church St,1,Sidewalk: Curb side : Cutout,DPW,2/20/97 0:00,3,3X3,37.75306801,-122.427467
30105,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,499X Brotherhood Way,5,Sidewalk: Curb side : Cutout,DPW,3/10/07 0:00,3,,37.71233101,-122.4670069
117601,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3150 Turk Blvd,1,Sidewalk: Curb side : Cutout,Private,7/7/16 0:00,3,3x3,37.77743321,-122.4577562
44486,DPW Maintained,Juniperus chinensis :: Juniper,390 Harvard St,1,Sidewalk: Curb side : Cutout,Private,3/26/01 0:00,16,,37.72481888,-122.4200252
89374,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1040 Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/6/08 0:00,3,3x3,37.77938567,-122.4595238
26072,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,287 Broad St,1,Sidewalk: Curb side : Cutout,Private,12/31/97 0:00,12,3X3,37.71307178,-122.4621779
102870,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1329 Taylor St,1,Sidewalk: Curb side : Cutout,Private,3/7/13 0:00,3,3x3,37.79470481,-122.4131599
30747,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,496X Page St,8,Sidewalk: Curb side : Cutout,SFUSD,1/31/95 0:00,6,3x3,37.77334747,-122.4287904
93955,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1 Hawthorne St,5,Sidewalk: Curb side : Cutout,Private,4/30/10 0:00,2,3x3,37.78570564,-122.3990287
33786,Property Tree,Magnolia grandiflora :: Southern Magnolia,200x Mission St,4,Sidewalk: Curb side : Cutout,Private,1/5/15 0:00,3,3x3,37.79186106,-122.394982
14809,DPW Maintained,Lophostemon confertus :: Brisbane Box,1175 McAllister St,2,Sidewalk: Curb side : Cutout,DPW,12/4/91 0:00,6,4X4,37.77863275,-122.4313214
45075,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2118 28th Ave,1,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,5,,37.74779649,-122.485618
2090,DPW Maintained,Lophostemon confertus :: Brisbane Box,943 Bosworth St,2,Sidewalk: Curb side : Cutout,Private,1/21/98 0:00,6,2X2,37.73409942,-122.4374904
115758,DPW Maintained,Acer palmatum :: Japanese Maple,1718 Cayuga Ave,2,Sidewalk: Curb side : Cutout,Private,2/24/16 0:00,3,,37.71511968,-122.4484401
49299,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,640 45th Ave,1,Sidewalk: Curb side : Cutout,Private,1/16/20 0:00,3,,37.77626758,-122.5058785
62981,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1317 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,8/21/86 0:00,11,,37.79721719,-122.4190468
32998,DPW Maintained,Ulmus parvifolia :: Chinese Elm,666 Folsom St,1,Sidewalk: Curb side : Cutout,Private,11/1/96 0:00,3,,37.78465409,-122.3980139
27323,DPW Maintained,Lophostemon confertus :: Brisbane Box,316 Haight St,1,Sidewalk: Curb side : Cutout,DPW,12/12/98 0:00,30,4X4,37.77289804,-122.4280746
22971,DPW Maintained,Lophostemon confertus :: Brisbane Box,590 Valencia St,1,Sidewalk: Curb side : Cutout,Private,9/30/97 0:00,8,3X3,37.76351263,-122.4218633
90378,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',109 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,2/12/08 0:00,3,3x3,37.77733457,-122.4600277
110029,Permitted Site,Acer buergeranum :: Trident Maple,1531 Funston Ave,1,Sidewalk: Curb side : Cutout,Private,3/19/15 0:00,3,3x3,37.75949215,-122.4704293
161284,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,567 Naples St,1,Sidewalk: Curb side : Cutout,Private,10/25/17 15:30,3,Width 0ft,37.71976147,-122.431941
25285,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2230 Ocean Ave,4,Sidewalk: Curb side : Cutout,Private,4/26/96 0:00,6,3X3,37.72860754,-122.4677176
15816,DPW Maintained,Melaleuca quinquenervia :: Cajeput,5017 Mission St,4,Sidewalk: Curb side : Cutout,DPW,4/27/95 0:00,12,3X3,37.71814728,-122.4395317
38586,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,2,Sidewalk: Curb side : Cutout,Private,9/17/98 0:00,5,,37.7323503,-122.3898939
3840,DPW Maintained,Lophostemon confertus :: Brisbane Box,210X Cashmere St,2,Sidewalk: Curb side : Cutout,DPW,12/11/98 0:00,9,3X4,37.736689,-122.3867791
90835,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2801X Cabrillo St,2,Sidewalk: Curb side : Cutout,DPW,2/18/08 0:00,3,3x3,37.77415669,-122.4888512
29302,DPW Maintained,Lophostemon confertus :: Brisbane Box,1000X Portola Dr,5,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.7416859,-122.4564821
117113,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,1650 Broadway,2,Sidewalk: Curb side : Cutout,Private,6/7/16 0:00,3,3x3,37.79570661,-122.4244156
6710,DPW Maintained,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,1200X Fairfax Ave,7,Sidewalk: Curb side : Cutout,DPW,10/31/97 0:00,6,3x3,37.73821034,-122.381563
243475,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,109X Jarboe Ave,1,Sidewalk: Curb side : Cutout,Private,9/5/17 0:00,3,3x3,37.73847507,-122.4153436
254576,Permitted Site,Lagunaria patersonii :: Primrose Tree,2138 45th Ave,,Sidewalk: Curb side : Cutout,Private,3/2/18 0:00,3,3x3,37.7466825,-122.503822
5140,DPW Maintained,Prunus cerasifera :: Cherry Plum,2922 Diamond St,1,Sidewalk: Curb side : Cutout,Private,4/26/11 0:00,3,3x3,37.73311295,-122.434362
52531,DPW Maintained,Pittosporum undulatum :: Victorian Box,2 Meda Ave,1,Sidewalk: Curb side : Cutout,Private,12/28/05 0:00,8,,37.7234977,-122.4410595
259345,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,556 Somerset St,1,Sidewalk: Curb side : Cutout,DPW,4/27/19 0:00,3,,37.72469883,-122.4068367
42457,Permitted Site,Prunus serrulata :: Ornamental Cherry,571 Mangels Ave,1,Sidewalk: Curb side : Cutout,Private,6/23/00 0:00,9,3x3,37.73299007,-122.4504775
97700,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900 North Point St,9,Sidewalk: Curb side : Cutout,Private,12/2/08 0:00,6,4x8,37.80550321,-122.4225989
43612,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',2245 33rd Ave,2,Sidewalk: Curb side : Cutout,Private,7/20/00 0:00,3,,37.74527257,-122.490983
5534,DPW Maintained,Aesculus x carnea 'O'Neill' :: O'Neill Red Horse Chestnut,900X Dolores St,3,Sidewalk: Curb side : Cutout,DPW,3/15/97 0:00,4,3X6,37.75502661,-122.4255637
51347,DPW Maintained,Prunus cerasifera :: Cherry Plum,443 20th Ave,1,Sidewalk: Curb side : Cutout,Private,10/12/04 0:00,1,,37.77944179,-122.4793987
15284,DPW Maintained,Tristania conferta ::,1600 Mission St,3,Sidewalk: Curb side : Cutout,DPW,4/12/95 0:00,6,3x3,37.77252141,-122.4189622
42680,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1400 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,4,,37.80066971,-122.4228806
87041,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,735 07th Ave,4,Sidewalk: Curb side : Cutout,Private,12/10/07 0:00,4,3x3,37.77449176,-122.4649722
94042,DPW Maintained,Acer palmatum :: Japanese Maple,641 Lisbon St,1,Sidewalk: Curb side : Cutout,Private,5/21/10 0:00,1,3x3,37.71823485,-122.436373
47912,DPW Maintained,Prunus cerasifera :: Cherry Plum,2056 McAllister St,1,Sidewalk: Curb side : Cutout,Private,6/21/02 0:00,6,,37.77689407,-122.4459104
29146,DPW Maintained,Lophostemon confertus :: Brisbane Box,223 Jones St,1,Sidewalk: Curb side : Cutout,DPW,8/26/11 0:00,3,3x3,37.78321678,-122.4125414
17104,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1759 Oak St,1,Sidewalk: Curb side : Cutout,DPW,3/4/11 0:00,3,3X3,37.77167483,-122.4482571
191767,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1700 Owen St,2,Sidewalk: Curb side : Cutout,Private,9/12/18 0:00,3,Width 5ft,37.76731374,-122.3935454
99107,DPW Maintained,Pittosporum undulatum :: Victorian Box,1766 Beach St,1,Sidewalk: Curb side : Cutout,Private,11/24/15 0:00,2,3x3,37.80424313,-122.438502
21973,DPW Maintained,Lophostemon confertus :: Brisbane Box,2565 03rd St,5,Sidewalk: Curb side : Cutout,DPW,10/10/17 12:18,3,4x9,37.75724966,-122.388064
50473,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3010X Lyon St,3,Sidewalk: Curb side : Cutout,Private,10/21/03 0:00,3,3x3,37.77342287,-122.4426348
91932,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1199 Irving St,2,Sidewalk: Curb side : Cutout,DPW,2/19/09 0:00,3,3x3,37.76379535,-122.4705591
161285,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,523 Naples St,1,Sidewalk: Curb side : Cutout,Private,10/25/17 15:51,3,Width 0ft,37.72044805,-122.4314247
8222,DPW Maintained,Acer rubrum :: Red Maple,1500X Galvez Ave,1,Sidewalk: Curb side : Cutout,DPW,3/17/08 0:00,3,3x3,37.73969675,-122.3858405
52628,Permitted Site,Magnolia grandiflora :: Southern Magnolia,360 10th St,1,Sidewalk: Curb side : Cutout,Private,10/30/06 0:00,3,3x3,37.77191074,-122.4118211
52079,DPW Maintained,Olea europaea :: Olive Tree,3541 Anza St,1,Sidewalk: Curb side : Cutout,Private,10/17/05 0:00,5,,37.77800894,-122.4864072
86580,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2539 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/5/07 0:00,3,3x3,37.74002087,-122.4841565
31993,DPW Maintained,Prunus cerasifera :: Cherry Plum,154 05th Ave,1,Sidewalk: Curb side : Cutout,Private,6/30/95 0:00,7,,37.78569016,-122.4634671
63557,Permitted Site,Callistemon citrinus :: Lemon Bottlebrush,2971 21st St,1,Sidewalk: Curb side : Cutout,Private,12/20/11 0:00,4,3x3,37.7572645,-122.4139016
28703,Permitted Site,Syagrus romanzoffianum :: Queen Palm,3004 San Bruno Ave,1,Sidewalk: Curb side : Cutout,Private,4/28/08 0:00,16,3x3,37.72360529,-122.4020222
62300,DPW Maintained,Pittosporum undulatum :: Victorian Box,119 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,10/10/85 0:00,8,,37.77961398,-122.4547845
84218,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,666 06th Ave,1,Sidewalk: Curb side : Cutout,Private,8/4/08 0:00,2,3x3,37.77601368,-122.4638457
201815,DPW Maintained,Lagunaria patersonii :: Primrose Tree,101 Friedell St,6,Sidewalk: Curb side : Cutout,Private,7/12/17 0:00,3,Width 6ft,37.72900668,-122.3692001
90480,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,139 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/17/08 0:00,3,3x3,37.78684243,-122.4842163
179518,DPW Maintained,Quercus agrifolia :: Coast Live Oak,700x Mansell St,2,Median : Cutout,DPW,6/4/21 0:00,3,Width 0ft,37.71962102,-122.4083796
69534,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2471 Washington St,1,Sidewalk: Curb side : Cutout,Private,12/29/97 0:00,5,3x3,37.79157698,-122.433954
100338,DPW Maintained,Lophostemon confertus :: Brisbane Box,1190 Mission St,1,Sidewalk: Curb side : Cutout,Private,8/6/12 0:00,3,3x3,37.77794423,-122.4126735
264862,Section 806 (d),Heteromeles arbutifolia :: Toyon,10X Selma Way,4,Unaccepted Street : Yard,Private,4/14/21 0:00,3,10x100,37.75510948,-122.4689277
14967,DPW Maintained,Hymenosporum flavum :: Sweet Shade,395 Mendell St,2,Sidewalk: Curb side : Cutout,DPW,12/17/98 0:00,3,3X3,37.74092533,-122.3845763
5967,DPW Maintained,Pittosporum undulatum :: Victorian Box,1533X Eddy St,1,Sidewalk: Curb side : Cutout,DPW,2/9/95 0:00,6,3x3,37.78128987,-122.43287
249709,DPW Maintained,Acacia baileyana :: Bailey's Acacia,2901 Broadway,3,Front Yard : Yard,Private,2/3/21 0:00,3,,37.79289969,-122.4449814
62181,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,18 Meda Ave,1,Sidewalk: Curb side : Cutout,Private,4/30/17 0:00,3,,37.72361068,-122.4413469
61584,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,779 Wisconsin St,1,Sidewalk: Curb side : Cutout,Private,8/23/84 0:00,17,,37.75765212,-122.3988742
41184,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,3414 Broderick St,1,Sidewalk: Curb side : Cutout,Private,11/24/99 0:00,4,,37.80191878,-122.4448711
87154,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,101 12th Ave,2,Sidewalk: Curb side : Cutout,Private,1/22/08 0:00,3,3x3,37.78614848,-122.4711806
109348,DPW Maintained,Ficus Spp. ::,2505 Pacific Ave,1,Sidewalk: Property side : Cutout,Private,2/11/15 0:00,3,.5x1,37.7929686,-122.4367077
29456,Permitted Site,Lophostemon confertus :: Brisbane Box,1809X Ingalls St,2,Sidewalk: Curb side : Cutout,Fire Dept,2/27/08 0:00,3,3X3,37.72775297,-122.3851088
102203,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,408 Roosevelt Way,2,Sidewalk: Curb side : Cutout,Private,1/2/13 0:00,3,3x3,37.76463791,-122.4432341
12784,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1922 Lake St,1,Sidewalk: Curb side : Cutout,Private,3/5/93 0:00,6,3X3,37.78603826,-122.4805092
94346,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1160 Battery St,3,Sidewalk: Curb side : Cutout,Private,7/19/10 0:00,13,3x3,37.80173096,-122.4015975
98051,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5285 Diamond Heights Blvd,7,Sidewalk: Curb side : Cutout,DPW,3/15/14 0:00,3,3x3,37.74399953,-122.4380344
16391,Permitted Site,Afrocarpus gracilior :: Fern Pine,248X Myrtle St,1,Sidewalk: Curb side : Cutout,Private,3/20/03 0:00,3,3X3,37.7852173,-122.4221578
28065,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,2576 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,3/13/01 0:00,12,3X3,37.75320119,-122.409284
253973,Significant Tree,Metrosideros excelsa :: New Zealand Xmas Tree,2200 Ofarrell St,2,Front Yard : Yard,Private,1/5/18 0:00,3,3x3,37.78227863,-122.4409871
27945,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,999 The Embarcadero,2,Median : Cutout,Port,2/1/01 0:00,24,4X4,37.80328406,-122.4015285
64612,DPW Maintained,Prunus cerasifera :: Cherry Plum,2319 Filbert St,1,Sidewalk: Curb side : Cutout,Private,8/18/88 0:00,7,,37.79770808,-122.4376764
92594,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2201 Baker St,1,Sidewalk: Curb side : Cutout,Private,8/25/09 0:00,5,3x3,37.79142859,-122.4446031
110772,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,1000X GUERRERO ST,1,Median : Cutout,DPW,5/26/15 15:10,3,3x3,37.7549774,-122.4233625
53440,DPW Maintained,Prunus blireiana :: Flowering Plum,62 Palm Ave,1,Sidewalk: Curb side : Cutout,Private,10/24/69 0:00,5,,37.78462881,-122.4578751
67700,DPW Maintained,Melaleuca quinquenervia :: Cajeput,303 27th Ave,1,Sidewalk: Curb side : Cutout,Private,11/19/92 0:00,16,,37.78357525,-122.4872153
8506,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2099X Geary Blvd,2,Sidewalk: Curb side : Cutout,DPW,1/29/05 0:00,18,3X3,37.783617,-122.437806
66405,Permitted Site,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,443 Ellsworth St,1,Sidewalk: Curb side : Cutout,Private,7/14/09 0:00,2,3x3,37.7378406,-122.4145708
66645,Permitted Site,Photinia fraseri :: Photinia Tree,2620 21st St,1,Sidewalk: Curb side : Cutout,Private,6/5/91 0:00,10,3x3,37.75780913,-122.4072091
45547,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,345 Sloat Blvd,1,Sidewalk: Curb side : Cutout,Private,7/24/01 0:00,4,,37.73449189,-122.4759938
16494,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,305X Newhall St,5,Sidewalk: Curb side : Cutout,DPW,1/30/03 0:00,3,3x3,37.74242519,-122.3846187
41283,DPW Maintained,Ficus microcarpa :: Chinese Banyan,3948 Ortega St,1,Sidewalk: Curb side : Cutout,Private,1/24/00 0:00,0,,37.75114425,-122.5058061
62202,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,29 Santa Ynez Ave,1,Sidewalk: Curb side : Cutout,Private,9/17/85 0:00,16,,37.72397218,-122.4391309
12712,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1462 Lake St,1,Sidewalk: Curb side : Cutout,Private,11/11/94 0:00,12,3X3,37.7862727,-122.4752605
41210,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,3537 Fillmore St,1,Sidewalk: Curb side : Cutout,Private,11/29/99 0:00,2,,37.80222756,-122.4367595
46701,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1451 21st Ave,1,Sidewalk: Curb side : Cutout,Private,4/22/02 0:00,3,,37.76055104,-122.4791362
51878,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2251 Steiner St,1,Sidewalk: Curb side : Cutout,Private,7/18/05 0:00,14,,37.79030567,-122.4358949
35434,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',1512 25th St,1,Sidewalk: Curb side : Cutout,Private,3/16/98 0:00,4,,37.75251492,-122.3940575
205192,Permitted Site,Pittosporum undulatum :: Victorian Box,1542 11th Ave,1,Sidewalk: Curb side : Cutout,Private,12/17/86 0:00,9,Width 3ft,37.75937681,-122.4680582
251754,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,201X Winding Way,1,Sidewalk: Curb side : Cutout,Private,10/11/17 0:00,3,3x3,37.70942471,-122.4347801
45542,DPW Maintained,Olea europaea :: Olive Tree,3300 Ocean Ave,1,Sidewalk: Curb side : Cutout,Private,7/24/01 0:00,4,,37.73255839,-122.4813073
158241,DPW Maintained,Agonis flexuosa :: Peppermint Willow,225 Bemis St,3,Sidewalk: Curb side : Cutout,Private,1/22/18 0:00,3,3x3,37.73639964,-122.4315887
49432,DPW Maintained,Ligustrum lucidum :: Glossy Privet,364@ KEARNY Bush St,1,Sidewalk: Curb side : Cutout,Private,3/25/03 0:00,7,,37.79089179,-122.4035249
231047,DPW Maintained,Maytenus boaria :: Mayten,1006 Noe St,1,Sidewalk: Curb side : Cutout,Private,7/24/89 0:00,6,Width 3ft,37.75283677,-122.4321092
17171,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1221X Oakdale Ave,3,Sidewalk: Curb side : Cutout,Private,3/10/07 0:00,3,3x3,37.7304923,-122.3831702
60062,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1554 Innes Ave,1,Sidewalk: Curb side : Cutout,Private,3/15/82 0:00,8,,37.73901933,-122.3879642
64736,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,137 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,11/18/88 0:00,10,,37.78606831,-122.4615063
256775,Permitted Site,Melaleuca quinquenervia :: Cajeput,1286 Church St,,Sidewalk: Curb side : Cutout,Private,12/12/18 0:00,3,3x3,37.75030448,-122.4273669
59299,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2105 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,8/27/80 0:00,3,,37.78975431,-122.4307199
60715,Permitted Site,Ficus nitida :: Laurel Fig,30 Oakwood St,1,Sidewalk: Curb side : Cutout,Private,2/2/83 0:00,24,3x3,37.76099948,-122.4250653
83,DPW Maintained,Lophostemon confertus :: Brisbane Box,900X 14th St,2,Sidewalk: Curb side : Cutout,Private,12/3/97 0:00,12,3X3,37.76750586,-122.433665
14556,Permitted Site,Ginkgo biloba :: Maidenhair Tree,899X MASONIC AVE,2,Sidewalk: Curb side : Cutout,Private,4/8/93 0:00,4,3X3,37.77346351,-122.4459996
18443,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1010 Potrero Ave,1,Sidewalk: Curb side : Cutout,DPW,9/21/94 0:00,18,3X3,37.75590736,-122.4067606
9446,DPW Maintained,Maytenus boaria :: Mayten,800X Golden Gate Ave,2,Sidewalk: Curb side : Cutout,DPW,5/18/92 0:00,6,3X3,37.78066227,-122.4240734
93282,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1383 Church St,1,Sidewalk: Curb side : Cutout,DPW,12/4/08 0:00,3,3x3,37.7487659,-122.427104
